Y,T,confonder
48.56977193752571,52.76555622862552,91.54516482025166
57.473895260374285,107.48016400987643,48.27276552141235
44.450777257049964,53.03458794589166,77.45647359564434
64.35777626664668,95.7687315450463,86.83427882876056
48.883615281007394,55.439063893901036,89.02663241148991
38.565825415267994,90.42981935002778,7.979658917522947
24.076126503510586,36.99515524935294,30.92688134589803
15.860732590770091,32.16013644399465,9.988926710574098
53.89604209192391,107.38891789674584,36.46824977741857
22.76384209391232,48.899718481536155,10.679849004326192
67.9011002429098,118.12893976162938,68.8317477941935
48.74386325444918,72.32765856993664,66.04266608824841
37.163991425676144,48.636925858424746,59.0307369410208
47.37744429273869,64.70934856643763,71.64568288721213
35.027483590774615,34.58733148442086,70.64183665668757
56.04409099291387,100.73565987036342,52.49942348256167
16.30752406499435,18.449195595402845,29.759486089444042
16.42235737627024,30.03712677488532,14.691688887720378
46.566467640958294,62.63255907927429,71.7114800308286
37.074317558616364,76.61346239708594,21.429775332606628
32.12220470639188,51.367348757632826,38.58421734446249
50.86107095313248,89.82268785458821,49.77331937099066
43.696220182063286,58.02275036608927,68.2904001187586
26.453690486684174,52.70134281110648,17.910511207471934
54.9286874785471,63.89753556874281,97.89891083683324
36.12910533020016,32.78485380971859,76.7172126877091
33.53231843520414,39.05351318658329,59.7030438685694
64.267225847491,103.10634469976361,76.74895989195186
49.92857942205016,103.52746991139807,28.39197152496976
12.302877615262215,14.2490887343848,22.010807071694316
18.440806789425913,33.67161358954627,16.573871178691356
42.46910774393285,65.40279293795467,54.35996856250327
39.19360229903093,78.62033083131686,25.818233221680597
25.86761612772557,59.96162382549194,6.276555325095979
50.7088679411264,57.10793458843476,92.885647019175
36.7739769062032,46.824547718565356,60.14719272925685
46.57710114752376,76.27220957901221,53.56072438639625
41.618723743269264,43.345037392060604,80.93569595481674
72.80296755526794,123.34242628518085,78.21999013731869
19.31246688186873,21.704119230401282,35.43606396569405
77.72982893295757,123.41665554969086,94.54388904360408
16.702516670469404,29.212431090444017,16.725147447639323
24.406085846646235,44.48864423299336,22.03542717816297
38.2459567684805,65.24982405357676,40.48675715683265
35.317731713727525,86.5675332982756,2.302394648057604
21.473241703098118,16.275162845583942,49.87725521621513
61.02124093999805,99.49660084553626,70.74200200594514
49.28017873330998,56.59665981756598,88.80504935427862
20.248417422169652,25.94323659669088,32.903742611644326
43.799149422606305,94.53132681515851,19.955395655142983
7.993844439532179,18.233665342344246,2.3345943419815995
35.174509097607626,66.6768664860562,28.34587501061716
36.01598615264686,62.08587498095859,37.272120534211425
11.899392028096837,27.049889282257784,3.5981210506457417
41.862830911854616,81.94544497303488,30.28217640880222
75.66008893741444,116.1325406114451,97.35690897612136
2.898467167983098,3.457768626945721,5.051199057349365
22.085002913647866,34.193121255923614,28.025848037594734
41.790717000488975,93.5093584449623,14.623245408346842
47.82355660641227,73.70303343879942,61.14114410297498
8.460541679335954,9.35186266863842,15.73265537293529
41.64641354679318,87.80675599206032,21.745703833230145
28.214452498951015,62.19937278204935,11.11567795377091
53.33005419691433,97.21145390366561,48.15157545149361
48.261212933026236,57.29277051524866,84.4803490897559
31.34325110019643,27.011923108092724,68.46160618986447
43.28477101439841,90.58339160356978,23.504714576568333
64.08430007588066,98.91888565600959,81.72248604492277
50.10735284366841,81.64407757798806,58.16573937491063
31.066781987683175,77.25452174796416,0.549910961658362
44.809403699014034,76.65909720173153,47.15254939440473
48.211745090666575,86.32538726703093,45.60530061284732
3.208806070808685,4.99698307032875,4.033376142257284
58.71288207722391,80.692606251383,88.11946525556903
69.90642563770174,118.70855279252815,74.7433484023016
20.449212121018096,16.8171384977267,45.74118907309139
29.28485126120527,21.63049078027983,68.7755164969778
17.831703671335926,13.73945595295302,41.11973763384906
29.87881526696747,22.41777618010856,69.70568264974682
8.314097982130116,15.942448900726838,6.45706140613127
17.528679893116625,38.56137807019003,7.013762216802045
33.174530510091294,69.06550382628927,18.49442993191861
62.44091964962011,113.36714906079283,56.98020008434328
49.463929584328625,94.62705867422709,38.71035371545929
42.48077983415851,40.887854853101594,87.08545964305956
28.93816550065922,25.009391624942708,63.114696168940455
38.6069766021949,62.100023038898385,45.889891288785144
39.06372313490458,79.2250898069552,24.578957373741673
21.297195482752674,51.92298150053804,1.7600096084581796
22.75202515358749,37.94041025057393,25.25287017785972
30.668834052027243,26.279599457858517,67.18998089627945
46.12874075605396,44.49902252518684,94.43043915326406
47.405206427833114,101.40841851003933,22.806130079391252
41.41439204487336,69.33528583647276,45.60092570094751
71.00792369611699,110.80132555624387,88.95797824539812
17.21500767660217,34.19901214600916,11.784676060661681
44.39422516698452,100.75094659021094,13.646155103000456
53.87964358581162,100.83068222461529,45.157902319885025
68.14740674980436,117.84062271159527,70.03719221722085
48.41711607858926,78.61877177520672,56.565357895021904
29.640642471789494,56.267912304458655,23.7782585000201
61.56741432577046,113.37366307383692,54.059830320785615
68.82464870251995,106.04947048636808,88.01620169324237
43.306976136051034,61.8567759163012,61.88088589843518
52.706029109890906,84.33416619542758,63.241208772399574
9.832474108319053,15.08704966598602,12.658847473082147
75.61851745209555,118.83676038287697,93.61271099648249
53.781942484058035,107.1217608971604,36.444127083979595
57.7862204644604,80.51883170570376,85.262292607263
64.49241986931769,87.9796692327323,97.66850725408254
14.04526187792283,31.563107580974133,4.733396151777248
28.87188804944774,51.67502373731115,27.339595181744258
60.89224226886512,108.57191652648602,58.211585527569035
23.76811559004714,51.71421107532532,10.2747705330567
45.87986923123342,40.858045684522274,98.45550319141503
49.775694822344036,88.71389718912809,47.63378648897601
7.934493998442073,8.74313472914002,14.790800355953548
13.809012689230482,23.29964507632728,14.963848862331897
47.712119222365274,98.64236007293606,27.517250643969504
53.7314892424503,92.75316693358292,55.434074896723786
30.435886147226682,44.63356991631325,41.94152726900461
53.7408824319139,96.4444550365023,50.54366805770991
56.57246228876545,73.4720045442419,90.61220157022896
78.828011945263,125.06291464681888,96.00948695511816
73.60857688481258,119.06453686335641,86.60920713156673
51.05269618872638,53.50892009046834,98.83042717513014
48.97821860816143,86.8117808599712,47.511687547243156
41.94853101981335,80.41514312570092,32.608245898443286
25.825254665420655,62.061849870657284,3.335049057192463
44.87690317164167,98.37786616101607,18.419189024117465
75.73459471530494,124.06460531049657,87.02917530368767
45.47442295279968,70.42877014564183,57.676382981809816
63.67244829866973,102.46515011430193,75.6212941764965
36.46084765448632,78.24294728521423,17.212229134668767
35.339551923093566,70.59575449103448,23.67083375559925
59.13196744468324,100.60767706086787,62.96298873445363
19.017804835170693,25.01317534342291,30.041782326005105
43.218491253920334,82.57578952879048,33.960584808013806
64.04538343698914,109.83418863233373,67.03902661351879
25.940889099725673,36.574140839787404,37.70410921270236
18.148067051450642,43.62112340593102,2.332058963594108
73.71902935550597,116.12104622907782,90.90203621291612
9.950507210345236,9.572053669853592,20.405619141345998
27.220630017051004,63.54246136392417,6.012151571604452
46.37111264220607,58.36099826328309,76.75571112297611
45.652346254674725,73.73580979167835,53.8600744600113
40.35583522144189,84.6344471094514,21.67352125887112
45.39351286716712,91.87078198334622,28.817333579428762
65.03393036539435,113.35245499346189,65.64316122669864
36.88224469679681,71.36600085101523,27.786147854635722
29.296474870345694,25.66496360612291,63.4349647596551
55.00997251599725,76.06595004683733,81.94530832420773
46.246928234280546,44.5028976997273,94.8192305146321
58.41781944702298,107.36096150049504,51.5781161560832
68.46572642864714,115.98759181159967,73.56896568002425
31.534721199696992,39.70228947631367,52.17935136390508
28.695333047442436,51.79963508227096,26.584930048446832
18.22702213399613,19.0829142997423,35.31285471366403
62.881040740359694,84.00084440473269,97.60234326155538
14.808191059323107,17.039565347546002,26.64121640101569
50.1116748079246,64.65741347538791,80.82903139256477
36.455232799151844,59.756967011636405,41.84148664832428
68.94880040994397,108.5020636391651,85.15991651425978
46.489275822986805,51.910348558841655,85.75045466483381
52.388404169923255,89.26214112266592,55.61182573618962
49.917939756313714,53.00003391777067,95.72642063068481
62.260494719436764,102.97558328934947,70.23420467898993
41.501780545573595,77.26325796734466,35.32159119545243
44.9100403819122,55.97145087642076,75.07153343781299
42.825785436703924,57.4954474971786,66.09202145944161
51.74419427939999,98.86886104168318,40.65549954242239
64.56653208707323,110.61217967701944,67.73886738755148
71.29702138140861,105.42463885385331,97.09055279955763
41.89109706958401,85.49065423366768,25.649451253723143
54.85325493155358,98.07597261845407,52.076219613906474
20.276337433047033,45.71121765372002,6.639501238530087
80.1236183894642,125.38627360233062,99.89702982843983
30.731819615993157,54.97347479754539,29.141432323249994
15.261155393904257,13.901004292414935,32.335845589794275
43.80755261137586,80.80647448419978,38.28320939231982
46.60982370602743,97.47495848922739,25.39946770112156
58.993434670940985,80.6813094359035,89.06970298859859
35.81154407012307,34.802689660354076,72.96822735327146
32.01350619009819,49.77656567611565,40.34293306550643
20.324107398705237,29.329601096144934,28.64088986749088
55.342656669517325,67.03462007154495,95.09602880299781
60.4930702573004,92.70303053465528,78.03952681146095
36.530960814407585,62.34160582702796,38.64772827865467
55.331861439907456,98.19598398406083,53.511559487610405
42.57959266764817,43.34037356160994,84.144810810014
32.31833712790859,52.77286831385829,37.36396600788425
43.898019435460036,86.1105194119452,31.512705568939836
20.67926382576597,40.740551577414884,14.610143982666724
43.377737651269236,94.49414530300226,18.600265100227766
42.23118660133433,52.4740361259383,70.80524050319671
24.272844225503224,51.76174980362522,11.89381434684378
33.10466329862873,25.197843571572562,76.75175289999902
37.402124651867354,74.49145857710518,25.35180407008426
35.66767512522372,62.10745445788923,36.08231114022675
44.658258180593926,96.27349118932567,20.496205682878845
44.68643615407679,90.1495853177502,28.755340089922342
25.42680138040032,35.183594404932336,37.84454539475796
24.117599014364878,26.673181356664657,44.827754905663376
21.242191948613833,24.820847158876518,37.71284361687742
29.45029710183899,44.1419830093004,39.311679660396116
28.679374282081405,32.537663014859696,52.21436358712509
61.4067540801241,114.93181779969645,51.446756534151724
47.46524001730977,85.6976729691632,43.95390276548164
17.2492517858899,12.61409281959118,40.678715526844755
46.15242014254767,91.51515220733383,31.82119753204712
60.07670398562983,82.5977683667544,90.12532212976022
70.91114857626903,110.63378659409344,88.85877979543882
40.938436202632374,55.15120394927886,62.926515409736105
54.7286526227177,91.88089052887028,59.92098803723198
47.08502332020423,45.408756029780065,96.40506969430736
59.77080707251249,75.54103526116424,98.51464322682264
17.159817699300856,31.7885975916836,14.81459554209138
27.097545351971974,46.13829229854011,28.807428108519762
49.88630126817823,88.89226793424515,47.764646981600556
24.07839732349276,48.844899996907266,15.13479108243283
47.70267160326486,75.7314126632716,58.03368845985408
47.43973849793451,93.21567540391861,33.84489445455691
41.22018524830997,88.85129301358558,18.93222680958577
63.355669644539006,85.1006129118381,97.71808159934588
38.742559912877496,91.25672045755626,7.466239099516637
23.82724601161561,49.14878321991708,13.892442412162598
33.38575939734859,50.842868449097836,43.495373392364854
57.25239845314793,94.34304948855134,65.050595525758
50.53811872997602,96.00316624913573,40.45617410107242
22.558030489458265,40.433718486874206,21.28181031569528
39.20006817194468,63.518640263186214,45.9753735555673
45.176734993355566,84.57915470365708,37.81691037297578
53.7189471150741,101.36571004053765,43.90887699619679
61.33351321678383,98.0382517395629,73.72737506986222
38.09890710376277,57.45932121425166,50.38392872687367
68.79302725443105,105.42840123692348,88.7388891988722
12.384375486088057,26.48272529280013,5.970951229893351
35.929440457476154,30.852638640493755,78.62795000426217
44.084094587428424,72.68587773691803,50.03247830887071
11.610016284772,25.721468337120527,4.4047631664126286
41.858627375213686,93.86852390666164,14.370726041830107
22.547041488272583,42.75718230993788,18.147228547658102
58.8974975291778,86.54197486097097,80.93569194929803
17.878270858957475,24.40855626856876,27.0494945050999
27.66874937417967,44.148774558655916,33.36413183572434
16.124043984391072,29.003118754393544,15.075988275445507
47.724264235504535,83.32389115265998,47.98235924813513
53.274952375492035,92.06136612959003,54.83468641218673
47.571596194451594,99.21964201807734,26.279131290735535
16.85435788231172,17.15628012244268,33.30615277778216
45.960690386410064,90.33234540436383,32.75917408221511
30.485896842570547,28.219169648849558,63.99409661010241
5.0081876325177515,8.803368065646954,4.9561346875299
18.52854942535199,18.436710804637613,37.179550344989806
23.38892486517756,43.344705362560155,20.170142400511658
65.82043948080403,103.320991471814,81.64014297359473
27.006395219637273,47.90021148162271,26.1543687566273
33.9054846248505,38.028933531069754,62.31303737474201
37.54295184780788,29.33891918642405,86.02461391079419
34.695747878647026,56.847970235835525,39.85519928104272
43.189380199511305,93.67737124433971,19.061439005918068
17.10085877281702,28.159965800072875,19.456241509292894
45.62700286273387,43.06911966893398,94.66451665053425
52.182752177608066,78.15192857193112,69.73993582945207
29.364184397312872,23.50716848929008,66.53772333865614
58.8195116117342,74.87634417366732,96.22991314089091
42.96878542025509,60.264229570741605,62.876978639861505
43.98770237520579,91.85815674765348,24.14813225381466
53.67940249540667,94.88348480899731,52.42002857269249
44.22831579497121,93.12569544681493,23.26012538748413
36.21385696715497,48.596998277421584,55.916858853954466
38.70431908036077,83.66866891440411,17.456171715330417
27.828490947414302,51.708881628652,23.81646098651168
23.71289720133006,33.42069121491084,34.482069051219064
45.369956586340315,54.17930413437538,78.99411644196721
39.40815173218144,45.14573087154311,71.16619794521398
58.11845797279858,78.63429114162896,88.88247172048997
51.5626331028959,103.41706474204466,33.98602402026012
15.94941387993772,31.266793876600275,11.475654430992034
54.617094161358324,73.62315545510505,83.89277326438769
35.39575709136066,37.11261968986112,68.50236405138736
19.64390196678432,45.91580821613395,4.258595601102466
45.05120670635094,44.25160019722486,91.16855542487
64.27225336458844,100.79697901298722,79.84487253131182
55.35885957207313,65.6269257809177,97.02696419902016
34.54394995479386,33.95218529644775,69.8769194540492
46.535697271721816,101.52630278794344,19.75058718848147
29.92381210968147,35.80304435488358,52.008647892426794
47.99809212858707,105.49703694474309,19.33092450229943
23.338622264833077,48.71456059852072,12.842660084749301
32.68370597242469,77.30132846474972,5.877248621749331
41.97219516733909,70.85745613206703,45.43070904837424
36.56386478168699,87.70050771626619,4.945538983935027
48.301139148906316,73.548849027991,62.93866512569972
35.209968247241875,80.75449291750613,9.693903600798059
50.64910045960212,62.379443448411195,85.65774360079213
45.52637495287495,89.47477637429861,32.454881343851696
9.075640705810006,18.638833338562677,5.400357901283115
29.650430142953706,44.840728649857056,39.047128943369614
42.29868595747223,52.953981164377865,70.39031163907026
40.145880320022414,57.08722080079784,57.70330666567758
44.72434711090436,99.8298153570205,15.974736560320535
71.68026483949602,119.72744076639015,79.29762844313318
44.070793815194506,91.52777010949285,24.865619237991233
47.617422153908535,45.497383027491615,98.06156314303965
60.88829307296949,80.79465788123177,95.23476640158927
32.78976907917796,42.82011186424097,52.205747778271906
49.253998499064394,70.19809246746983,70.5825383735882
53.08939715436675,100.57861419685976,42.85983825207613
29.726601330578127,46.87440444704404,36.58946517253503
49.300091083214696,60.51913737867805,83.64145377247826
60.480297057402424,105.19402181293198,61.34229444076544
42.672617423083125,61.428732341977096,60.337081620974274
32.4311552246436,35.99276716709777,60.113494526014975
39.636169811591984,43.5133160169371,74.10281134939046
40.96606298228998,43.78077571003108,78.17917566092517
16.885778822315082,18.112154179721024,32.13639050142224
63.51783466724063,93.51739682903985,87.03625311874895
13.41427923832357,16.159085818534553,23.168816369699165
52.65597621909042,75.16113533262802,75.30507362013068
13.746311262967428,19.713604050673915,19.536232142326206
11.672832870991908,21.53891434582556,10.190890442205614
38.59420213333596,39.71445765190226,75.69473024191686
55.30022447227457,109.02284065254985,38.97029403751543
22.16385843292991,46.671558433288595,11.650783532048237
12.056185629083956,16.919683372056664,17.627707600870966
19.587514999079925,43.847599568380886,6.828250572425231
67.36975148671273,115.13382598662703,71.05407030687304
71.63671456321848,117.48194133031589,82.14646010364038
12.65700625549047,28.524272982329705,4.1576568751952925
60.261700657952744,103.27604084470603,63.170947733567765
61.1782996194239,80.90922477251615,96.04869903472482
36.36323673246319,41.09144096524773,66.422201154547
19.033912444843804,24.86740799988347,30.28983081630139
18.577034275959328,26.83651409832218,26.141428788768184
34.72359435832669,83.07528856589319,4.978263106564718
72.32167216401236,122.64871981563807,77.5406141258571
54.89488233454993,109.18359502981598,37.404814408745146
51.242325092777236,63.61194019108256,85.99183005448072
52.59832983599627,87.65302156210235,58.457070703851066
45.734191357161194,99.15766337425359,20.237086691532514
21.495411162617096,17.51512198759307,48.29787455859956
36.013593591963584,42.900929293401084,62.84407291534383
48.51378201230057,81.37701099183472,53.20992538522227
37.89984445682461,85.93108672313093,11.758032558574127
35.59035739263545,53.15189092513987,47.76533674193166
30.391860707324135,58.95298792607563,22.702218456312938
22.573285075727565,55.915225848584505,0.6906491209792032
51.91457847782062,80.55806714122212,65.63783873777257
22.375722857608316,27.26871712040191,38.22745336482518
10.66962295750945,14.668814661957995,16.00699030908751
43.333292128731316,36.54347201030335,95.71967774869992
14.557073946104481,30.22023445055501,8.229933886274921
18.02374153264179,29.071062135212763,21.31772226185561
15.308850970141782,32.7211815517926,7.40126116474914
61.4836768402811,115.17158868422774,51.38347122196666
51.64532814438982,73.92451826505072,73.58506946123178
63.19847719750311,99.70820460721679,77.71731784872131
13.887235618513145,21.217445144913913,18.000858535158603
35.186665113772946,33.545493528724855,72.56155900761
28.931545207345565,37.49527204642065,46.44478796259101
41.13350582178616,84.02616041457509,25.07680551985374
42.80346458414075,95.58023728039961,15.237898906603009
31.43631155719597,27.786849151444024,67.73857298872787
52.84870747837428,57.54841119420618,99.43114333563938
3.7854476389180034,8.967244576982843,0.6618326937495533
8.945259561189285,11.94982575178847,13.884430868246323
48.487149097171304,94.99824809682727,34.959499528134664
37.41580129178713,81.82050116543017,15.625336085383545
56.38343635795145,111.51786755846732,39.25429778188174
24.76572720723072,47.959829248082805,18.605985026658654
21.460321586564937,24.38110062446144,39.026271122601194
61.44262654134967,103.18991380516373,67.22220339761391
37.14853540679908,75.52644195074011,23.1265287550101
57.59994887145304,85.7341367728152,77.68764720775651
36.475174037505624,79.54696953046545,15.521287417731477
37.20965140659274,65.90653656215422,36.15678927243685
45.30643291285609,96.96487734984635,21.73493990972514
61.101717924874734,114.99285714829733,50.34858355185266
61.684729172510394,84.21519789807238,93.32883337760481
28.24607208261918,70.48392382054605,0.17500851466918377
10.519871963412452,19.775172113341757,8.699343726919162
67.47678659515816,116.64357553133708,69.39785460874442
50.08817779567368,51.72469122404482,97.9943376868525
48.42470389660414,81.25661169387922,53.07353073017483
42.43781444089706,65.66717009184364,53.90315468053198
13.617898505986037,21.44699255477632,16.79700494691836
66.6575953023718,104.79800713621339,82.4613081596215
47.87186787823585,69.03857109982236,67.52146479435635
53.48979266321539,109.55630935113277,32.224229742540935
50.57566360212073,107.04577261079547,25.857848526008453
68.96577507113498,111.05169204189207,81.81699418126051
26.186816053659797,49.793280957618016,20.89834556870863
77.11308552865155,120.69416081253412,96.11807067879299
35.914124731236654,57.871289040568605,42.55203038336405
57.95973523469998,80.29205426113374,86.14304510082161
54.29171867313923,83.85210130151252,69.16959384178072
45.084538567328764,43.784440889624165,91.90254070493032
36.62004399125446,57.439440894763976,45.48089211116291
37.83929238306198,28.659557153618913,87.91823173871472
40.11565904567506,41.689174484565754,78.13329750616252
40.10183672938274,66.58339223988435,44.89493277809666
50.23422178879154,103.58777343189452,29.330374720112427
33.718314602473995,29.074136036488973,73.62886729292802
48.052423990503,92.32920851310048,37.06913528420937
59.565858505028366,86.25871323605267,83.54124403535766
64.73317472914995,104.45745747179126,76.50063913477814
38.688010431652344,52.800230407936176,58.5597275615929
64.2369891733408,106.91115042547499,71.57509667716934
54.36600147930157,69.03207844871255,89.17723366605517
35.90971764317082,45.95799188427101,58.421736298208074
32.825547913909546,39.95653774047369,56.14310939240025
49.39691978863269,52.73052742234711,94.3490293989795
45.277591737327455,90.99164502325877,29.603112426746502
34.710713568946446,33.11634545733497,71.54725128670817
3.5106095701857205,2.6077979481407962,8.224967969764673
57.578474954924246,71.65441396433228,96.38903123063778
36.45204532779999,74.99582846289849,21.512379808801985
32.20131367559648,53.96521310000915,35.38409478530939
69.414129376392,119.43011298609515,72.1402806065131
34.429302682473356,79.19023039841548,9.177368410357223
38.73476438197784,40.66995286483004,74.88927745348607
55.32452962916575,92.14133864273546,61.55998057357186
43.51721193478767,100.85165201396906,10.588503764000134
21.59245213458348,28.17280501311349,34.41110043112694
4.85513969470653,3.963284130032525,10.899420142311733
45.702384172745305,90.93430953674799,31.095534526820355
42.15668683704895,91.60659973354385,18.38015647877137
7.840218311814215,8.357047277868359,14.991331335556236
56.234872806243615,109.18345038798815,41.87164217016118
36.60223797666107,28.363289824380136,84.18974015636338
9.088830725224401,21.211822138071764,2.0136728999856524
45.94181380670801,58.667862059053164,74.91556327695582
21.05939858019183,34.96965365165426,23.571790398433745
45.168623369111614,81.80908683853097,41.48329544566408
49.3171494687253,79.0283799771671,59.01932492619485
52.31133194079813,100.46937049234592,40.41194581286584
36.88337472661127,76.38469013229889,21.098328912305718
51.165214829801215,77.70708203144855,66.94127339073933
28.846778911642247,28.811974370011985,57.739963878791514
36.504686383323715,46.275952529709485,59.981017904799735
43.4679303157145,57.038392096145955,68.8419115908537
27.05857843518752,55.77698964634764,15.825941922161546
40.8104585986969,41.284612986910346,80.98871134644253
55.60971604491742,69.69007914130856,92.44561462797998
28.860323463390515,47.94630649297933,32.27266955399594
39.888292342370384,41.382651760967484,77.78410545994464
39.833648840934764,82.55151736815952,22.71013964556985
43.63286337211409,60.49858330138156,64.77810017187154
23.548304325283475,31.096620582985082,37.03218697363147
22.735254078183917,44.08728431332083,17.00113450951862
8.797992314130466,17.6808156950654,5.752220120347684
41.92591898405283,41.65402626353707,84.21436159545999
30.30715228146306,30.30750339528934,60.61383641115775
37.782461865810035,90.0356947581705,5.893946541806105
63.303681728944575,100.00604544894921,77.67087849788297
6.598245897534256,14.0328495644524,3.2836869058443185
19.023835546663175,27.108470386510568,27.268157973529828
59.86304787400081,110.74758644939655,51.880044314140626
60.378005980876935,89.75517572104044,81.58645230820252
44.18554546073408,96.50099416687392,18.617159313281707
16.206989189916804,13.41495319150629,36.13669304438096
50.646717554960105,60.44593726314751,88.22780883233699
19.267007219281485,14.514165136787977,44.87113721522098
14.157083459143472,23.69152553603889,15.601577482426388
45.55231038176214,72.12256892890736,55.677609367330675
35.127417802497135,37.633756390244606,66.91305082133098
16.76309104656561,31.00693708912983,14.534387369712254
44.91959496027856,75.08426217583651,49.61963363314652
22.70527173057407,21.46811936061995,47.06007995442029
55.07908926309352,92.63872475639441,60.07866453511919
26.56979882658841,32.184749367885175,45.65299693144781
47.9627603458123,96.90768263700856,30.665624303362915
42.69203238087804,52.89165926502045,71.78456224956619
49.60627055613342,92.32927208328518,42.248539076064496
33.49996586914729,81.45853026937488,3.0551792046577986
67.76395615932219,115.60384219119575,71.74139760947959
26.422101943434434,30.24472127663462,47.747378109268624
58.44091120776133,92.37035500941761,71.6425640133143
40.97262538182288,53.640523527419674,65.05471990285004
73.11552043954859,117.16505465136895,87.49832859667004
45.75340772704348,57.07442652711467,76.41212372065871
19.71453884218809,19.120146042215243,40.221601417673305
63.98187447048922,115.05904814536942,59.860850707804836
38.48295880457861,35.834739617139945,80.4968765257421
5.698643165787885,8.408079638725338,7.784704367659168
34.88687144722514,80.30232119939606,9.219809891555709
45.863070173624266,50.136030204956555,86.02886030547214
20.183070257416507,31.878509713942066,24.772221239465598
46.15453508703556,63.31911296197619,69.42296634081696
33.168638236339774,25.830093912310193,76.12200223805233
38.45776873167131,83.15734322027548,17.31610481187037
63.754066506216795,115.07004604467855,59.08682696115124
74.57833616960023,115.09079907966373,95.14005512578245
64.62105508685224,108.80791281837938,70.32629986500164
24.064558831128124,50.38584480260354,13.03406970028902
33.772530848283296,49.616577532561195,46.4196661175294
15.90414094944734,33.00148091891703,9.011828606268423
37.52186263002216,76.61073584397693,22.925227641437974
43.686641174724215,86.86883188034389,29.797028075288846
32.00912256289069,23.161886503077913,75.8145598721984
40.135195382441005,38.248261618800335,82.78630244973624
42.77914385829289,98.67859340396065,11.025688322362093
69.69353452002203,101.78485925249096,96.59863606341881
32.225281866022456,64.8006042368491,21.016800570942717
56.69691959920981,74.1683462717256,90.09860363506523
50.455342109843265,72.95082102695173,70.91671233020858
21.72395129132071,39.93067408938402,19.172272185223672
28.609892341981112,52.41324140860978,25.48198592845733
27.925875963963605,42.45284324900834,36.48246221453423
